id,name,content,creat_date
299,Juncusol,"\chemfig{
            % 1
     -[:120]% 2
     =^[:60]% 3
               (
         -[,,,1]OH% 20
               )
     -[:120]% 4
    =^[:180]% 5
     -[:240]% 6
    =^[:300]% 7
               (
               -% -> 2
               )
     -[:240]% 8
     -[:180]% 9
     -[:120]% 10
    =_[:180]% 11
     -[:120]% 12
               (
     -[:180,,,2]HO% 19
               )
     =_[:60]% 13
               (
         -[:120]% 18
               )
           -% 14
               (
        =_[:300]% 15
                   (
                   -% -> 6
                   )
         -[:240]% -> 10
               )
      -[:60]% 16
     =[:120]% 17
}",2018-10-18 12:11:30
298,Juncusol diacetate,"\chemfig{
            % 1
     -[:240]% 2
    =_[:300]% 3
               (
               -O% 23
         -[:300]% 24
                   (
                   -% 26
                   )
         =[:240]O% 25
               )
     -[:240]% 4
    =_[:180]% 5
     -[:120]% 6
     =_[:60]% 7
               (
               -% -> 2
               )
     -[:120]% 8
     -[:180]% 9
     -[:240]% 10
    =^[:180]% 11
     -[:240]% 12
               (
         -[:180]O% 19
         -[:120]% 20
                   (
             -[:180]% 22
                   )
          =[:60]O% 21
               )
    =^[:300]% 13
               (
         -[:240]% 18
               )
           -% 14
               (
         =^[:60]% 15
                   (
                   -% -> 6
                   )
         -[:120]% -> 10
               )
     -[:300]% 16
     =[:240]% 17
}",2018-10-18 12:11:19
297,Kalihinene,"\chemfig{
                % 1
         -[:270]% 2
        =^[:210]% 3
        >:[:270]% 4
         -[:330]% 5
                   (
             <:[:30]% 6
              -[:90]% 7
             -[:150]% -> 2
                   )
         -[:270]% 8
                   (
              <[:10]% 23
                   )
                   (
             -[:290]\mcfright{N}{^{\mcfplus}}% 24
             ~[:290]\mcfright{C}{^{\mcfminus}}% 25
                   )
         -[:210]% 9
         -[:150]% 10
          >[:90]% 11
                   (
              -[:30]% -> 4
                   )
         -[:150]% 12
                   (
              <[:54]% 22
                   )
         -[:246]% 13
         -[:174]% 14
         -[:102]% 15
                   (
              -[:30]O% 16
             -[:318]% -> 12
                   )
        <:[:156]% 17
                   (
            -[:73.5]% 18
                   )
                   (
           -[:118.5]% 19
                   )
     -[:216,,,2]^{\mcfplus}N% 20
    ~[:216,,2,2]^{\mcfminus}C% 21
}",2018-10-18 12:11:04
296,Kepone,"\chemfig{
                O% 2
               =% 1
          -[:54]% 3
                   (
              -[:90]Cl% 21
                   )
         -[:342]% 4
                   (
       -[:343,0.585]Cl% 20
                   )
         -[:270]% 5
                   (
        -[:22,0.585]Cl% 19
                   )
         -[:198]% 6
                   (
             -[:126]% -> 1
                   )
                   (
             -[:270]Cl% 18
                   )
         -[:162]% 7
                   (
             -[:216]Cl% 17
                   )
          -[:90]% 8
                   (
              -[:18]% -> 3
                   )
                   (
             -[:144]Cl% 16
                   )
    -[:6.2,2.87]% 9
                   (
             -[:198]% -> 4
                   )
                   (
            -[:66.1]Cl% 15
                   )
         -[:306]% 10
                   (
             -[:318]Cl% 13
                   )
                   (
              -[:42]Cl% 14
                   )
         -[:234]% 11
                   (
             -[:162]% -> 5
                   )
                   (
      -[:173.8,2.87]% -> 7
                   )
       -[:293.9]Cl% 12
}",2018-10-18 12:10:53
295,Keramaphidin B,"\chemfig{
                 % 1
        -[:126.9]% 2
        -[:158.7]% 3
        -[:190.5]N% 4
          -[:330]% 5
          -[:270]% 6
         >:[:210]% 7
          -[:270]% 8
          <[:210]% 9
          -[:150]N% 10
        -[:193.5]% 11
        -[:160.1]% 12
        -[:126.7]% 13
         -[:93.4]% 14
           -[:60]% 15
         =[:26.6]% 16
        -[:353.3]% 17
        -[:319.9]% 18
        >[:286.5]% 19
                    (
              -[:330]% -> 7
                    )
                    (
               -[:90]% 20
               -[:30]\phantom{N}% -> 4
                    )
          -[:210]% 21
                    (
              -[:270]\phantom{N}% -> 10
                    )
    <:[:3.6,0.75]% 22
                    (
        =_[:330,0.75]% 23
       -[:296.4,0.75]% -> 8
                    )
          -[:296]% 24
        -[:327.8]% 25
        -[:359.6]% 26
         =[:31.5]% 27
         -[:63.3]% 28
                    (
             -[:95.1]% -> 1
                    )
}",2018-10-18 12:10:29
294,Ketene,"\chemfig{
     % 1
    =% 2
    =O% 3
}",2018-10-18 12:10:21
293,Kilprop,"\chemfig{
            % 1
     -[:240]% 2
    =_[:300]% 3
               (
               -O% 9
         -[:300]% 10
                   (
                   -% 12
                       (
             -[:300,,,1]OH% 14
                       )
              =[:60]O% 13
                   )
         -[:240]% 11
               )
     -[:240]% 4
    =_[:180]% 5
     -[:120]% 6
               (
         -[:180]Cl% 8
               )
     =_[:60]% 7
               (
               -% -> 2
               )
}",2018-10-18 12:10:11
292,Lactose,"\chemfig{
               HO% 15
    >:[:330,,2]% 14
         -[:30]% 13
                  (
         <[:90,,,1]OH% 16
                  )
        -[:330]% 12
                  (
        <:[:30,,,1]OH% 17
                  )
        -[:270]O% 11
        -[:210]% 10
                  (
           <:[:270]% 18
        -[:330,,,1]OH% 19
                  )
        -[:150]% 9
                  (
             -[:90]% -> 14
                  )
        <[:210]O% 8
        >[:150]% 6
        -[:210]% 5
                  (
       <:[:270,,,1]OH% 20
                  )
        -[:150]% 4
                  (
        <[:210,,,2]HO% 21
                  )
         -[:90]% 3
                  (
        <[:150,,,2]HO% 22
                  )
         -[:30]% 2
                  (
            -[:330]O% 7
            -[:270]% -> 6
                  )
         <[:90]% 1
     -[:30,,,1]OH% 23
}",2018-10-18 12:08:56
291,Laurencin,"\chemfig{
              % 1
     -[:322.5]% 2
    >:[:262.5]% 3
       -[:330]% 4
                 (
          <[:37.5]Br% 21
                 )
       -[:285]% 5
       -[:240]% 6
      =_[:195]% 7
       -[:150]% 8
      >:[:105]% 9
                 (
            -[:60]O% 10
            -[:15]% -> 3
                 )
     -[:172.5]% 11
                 (
         -[:232.5]O% 17
         -[:172.5]% 18
                     (
             -[:232.5]% 20
                     )
         =[:112.5]O% 19
                 )
    <:[:112.5]% 12
     -[:172.5]% 13
     =[:112.5]% 14
     -[:172.5]% 15
     ~[:172.5]% 16
}",2018-10-18 12:08:36
290,Lauric acid,"\chemfig{
           % 1
     -[:30]% 2
    -[:330]% 3
     -[:30]% 4
    -[:330]% 5
     -[:30]% 6
    -[:330]% 7
     -[:30]% 8
    -[:330]% 9
     -[:30]% 10
    -[:330]% 11
     -[:30]% 12
              (
     -[:90,,,1]OH% 14
              )
    =[:330]O% 13
}",2018-10-18 12:08:27
289,Leucine,"\chemfig{
           % 1
     -[:90]% 2
              (
        -[:150]% 3
              )
     -[:30]% 4
    -[:330]% 5
              (
    <[:270,,,1]NH_2% 9
              )
     -[:30]% 6
              (
    -[:330,,,1]OH% 8
              )
     =[:90]O% 7
}",2018-10-18 12:08:17
288,Limonene,"\chemfig{
            % 1
           -% 2
    =^[:300]% 3
           -% 4
      -[:60]% 5
               (
               -% 8
                   (
             -[:300]% 10
                   )
          =[:60]% 9
               )
     -[:120]% 6
     -[:180]% 7
               (
         -[:240]% -> 2
               )
}",2018-10-18 12:08:07
287,Lindane,"\chemfig{
           Cl% 7
    -[:180]% 6
    -[:240]% 5
              (
        -[:300]Cl% 8
              )
    -[:180]% 4
              (
        -[:240]Cl% 9
              )
    -[:120]% 3
              (
        -[:180]Cl% 10
              )
     -[:60]% 2
              (
        -[:120]Cl% 11
              )
          -% 1
              (
        -[:300]% -> 6
              )
     -[:60]Cl% 12
}",2018-10-18 12:07:59
286,Linoleic acid,"\chemfig{
              % 1
       -[:120]% 2
        -[:60]% 3
       -[:120]% 4
        -[:60]% 5
       -[:120]% 6
        =[:60]% 7
             -% 8
        -[:60]% 9
             =% 10
       -[:300]% 11
             -% 12
       -[:300]% 13
             -% 14
       -[:300]% 15
             -% 16
       -[:300]% 17
             -% 18
                 (
           =[:300]O% 19
                 )
    -[:60,,,1]OH% 20
}",2018-10-18 12:07:34
285,LSD,"\chemfig{
                % 1
         -[:330]% 2
         -[:270]N% 3
                   (
             -[:210]% 4
             -[:150]% 5
                   )
         -[:330]% 6
                   (
             =[:270]O% 7
                   )
          >[:30]% 8
          -[:90]% 9
          -[:30]N% 10
                   (
              -[:90]% 24
                   )
        >:[:330]% 11
          -[:30]% 12
         -[:330]% 13
        =_[:8.5]% 14
     -[:300,,,1]NH% 15
    -[:231.5,,1]% 16
        =_[:270]% 17
         -[:210]% 18
        =_[:150]% 19
          -[:90]% 20
                   (
             =_[:30]% 21
                       (
                 -[:330]% -> 16
                       )
              -[:90]% -> 13
                   )
         -[:150]% 22
                   (
              -[:90]% -> 11
                   )
        =_[:210]% 23
                   (
             -[:150]% -> 8
                   )
}",2018-10-18 12:07:25
284,D-(-)-Luciferin,"\chemfig{
           O% 11
     =[:30]% 10
     -[:90]% 9
    =_[:30]% 8
    -[:330]% 7
    =_[:18]N% 6
    -[:306]% 5
              (
        -[:234]S% 14
        -[:162]% 13
                  (
             -[:90]% -> 7
                  )
       =_[:210]% 12
        -[:150]% -> 10
              )
          =% 4
     -[:54]\mcfabove{N}{H}% 3
    -[:342]% 2
              (
         <[:36]% 16
                  (
        -[:336,,,1]OH% 18
                  )
         =[:96]O% 17
              )
    -[:270]% 1
    -[:198]S% 15
              (
        -[:126]% -> 4
              )
}",2018-10-18 12:07:18
283,Lyphocin,"\chemfig{
                              % 1
                       >[:270]% 2
                       -[:330]% 3
                                 (
                        <[:30,,,1]OH% 101
    -[:278.4,14.471,1,2,draw=none]HCl% 102
                                 )
                       -[:270]% 4
                                 (
                           <:[:10]% 99
                                 )
                                 (
                       -[:290,,,1]NH_2% 100
                                 )
                       -[:210]% 5
                       -[:150]% 6
                                 (
                            -[:90]O% 7
                            -[:30]% -> 2
                                 )
                      <:[:210]O% 8
                      >:[:270]% 9
                       -[:330]% 10
                                 (
                        <[:30,,,1]OH% 98
                                 )
                       -[:270]% 11
                                 (
                       -[:330,,,1]OH% 97
                                 )
                       -[:210]% 12
                                 (
                           <[:270]% 95
                       -[:330,,,1]OH% 96
                                 )
                       -[:150]O% 13
                        -[:90]% 14
                                 (
                            -[:30]% -> 9
                                 )
                       <[:150]O% 15
                       -[:210]% 16
                      =^[:150]% 17
                       -[:210]% 18
                      =^[:270]% 19
                       -[:330]% 20
                       =^[:30]% 21
                                 (
                            -[:90]% -> 16
                                 )
                     -[:327.3]O% 22
                     -[:304.5]% 23
                    =_[:281.6]% 24
                                 (
                           -[:0.2]Cl% 94
                                 )
                     -[:258.8]% 25
                      =_[:236]% 26
                                 (
                         -[:101.6]% 27
                         =_[:78.8]% 28
                            -[:56]% -> 23
                                 )
                     -[:213.2]% 29
                                 (
                     <[:291.8,,,1]OH% 93
                                 )
                     -[:190.4]% 30
                                 (
                       -[:269,,,2]HN% 83
                        -[:319,,2]% 84
                                     (
                               >[:259]% 86
                                         (
                               -[:199,,,2]HN% 91
                                -[:259,,2]% 92
                                         )
                               -[:319]% 87
                               -[:259]% 88
                                         (
                                   -[:319]% 90
                                         )
                               -[:199]% 89
                                     )
                            =[:19]O% 85
                                 )
                     -[:167.5]% 31
                                 (
                         =[:246.1]O% 32
                                 )
                 -[:144.7,,,2]HN% 33
                  -[:121.9,,2]% 34
                                 (
                         <[:200.5]% 79
                         -[:260.5]% 80
                                     (
                         -[:200.5,,,2]H_2N% 82
                                     )
                         =[:320.5]O% 81
                                 )
                      -[:99.1]% 35
                                 (
                         =[:177.7]O% 36
                                 )
                  -[:76.3,,,2]HN% 37
                   >[:53.4,,2]% 38
                                 (
                          -[:28.5]% -> 19
                                 )
                     -[:185.7]% 39
                                 (
                         =[:254.2]O% 40
                                 )
                     -[:162.8]\mcfbelow{N}{H}% 41
                      >:[:140]% 42
                     -[:212.8]% 43
                    =^[:183.2]% 44
                     -[:153.5]% 45
                                 (
                        =^[:263.3]% 46
                                     (
                         -[:201.7,,,2]HO% 49
                                     )
                           -[:320]% 47
                         =^[:16.7]% 48
                          -[:73.4]% -> 43
                                 )
                     -[:123.9]% 50
                    =_[:214.3]% 51
                                 (
                     -[:274.3,,,1]OH% 78
                                 )
                     -[:154.3]% 52
                     =_[:94.3]% 53
                                 (
                     -[:154.3,,,2]HO% 77
                                 )
                      -[:34.3]% 54
                    =_[:334.3]% 55
                                 (
                         -[:274.3]% -> 50
                                 )
                      -[:64.6]% 56
                                 (
                         <[:139.8]% 74
                                     (
                          -[:79.8,,,1]OH% 76
                                     )
                         =[:199.8]O% 75
                                 )
                        -[:35]\mcfabove{N}{H}% 57
                       -[:5.4]% 58
                                 (
                          =[:80.6]O% 59
                                 )
                    >:[:335.7]% 60
                                 (
                     -[:251.4,,,2]HN% 71
                      -[:274.3,,2]% 72
                                     (
                             =[:195.7]O% 73
                                     )
                         -[:297.1]% -> 42
                                 )
                      -[:48.6]% 61
                                 (
                    <:[:127.2,,,2]HO% 70
                                 )
                      -[:25.7]% 62
                      =_[:2.9]% 63
                       -[:340]% 64
                                 (
                          -[:58.6]Cl% 69
                                 )
                    =_[:317.2]% 65
                                 (
                         -[:294.3]O% 66
                         -[:271.5]% -> 17
                                 )
                     -[:182.9]% 67
                      =_[:160]% 68
                                 (
                         -[:137.2]% -> 62
                                 )
}",2018-10-18 12:07:04
282,Lysine,"\chemfig{
              H_2N% 4
    -[:330,,2]% 3
        -[:30]% 2
       -[:330]% 1
        -[:30]% 5
       -[:330]% 6
                 (
       <[:270,,,1]NH_2% 10
                 )
        -[:30]% 7
                 (
       -[:330,,,1]OH% 9
                 )
        =[:90]O% 8
}",2018-10-18 12:06:53
281,Maleic acid,"\chemfig{
           O% 4
          =% 3
              (
     -[:60,,,1]OH% 5
              )
    -[:300]% 2
          =% 1
     -[:60]% 6
              (
        =[:120]O% 7
              )
    -[,,,1]OH% 8
}",2018-10-18 12:06:05
280,(+-)-Malic acid,"\chemfig{
              O% 4
       =[:270]% 3
                 (
       -[:210,,,2]HO% 5
                 )
       -[:330]% 2
                 (
       -[:270,,,1]OH% 6
                 )
        -[:30]% 1
       -[:330]% 7
                 (
           =[:270]O% 8
                 )
    -[:30,,,1]OH% 9
}",2018-10-18 12:05:53
279,Malonic acid,"\chemfig{
               O% 3
         =[:30]% 2
                  (
         -[:90,,,1]OH% 4
                  )
        -[:330]% 1
         -[:30]% 5
                  (
             =[:90]O% 6
                  )
    -[:330,,,1]OH% 7
}",2018-10-18 12:05:42
278,Maltol,"\chemfig{
            % 1
     -[:300]% 2
          =_% 3
               (
      -[:60,,,1]OH% 9
               )
     -[:300]% 4
               (
               =O% 5
               )
     -[:240]% 6
    =_[:180]% 7
     -[:120]O% 8
               (
          -[:60]% -> 2
               )
}",2018-10-18 12:05:32
277,Maltose,"\chemfig{
               HO% 15
    >:[:330,,2]% 14
         -[:30]% 13
                  (
         <[:90,,,1]OH% 16
                  )
        -[:330]% 12
                  (
        <:[:30,,,1]OH% 17
                  )
        -[:270]O% 11
        -[:210]% 10
                  (
           <:[:270]% 18
        -[:330,,,1]OH% 19
                  )
        -[:150]% 9
                  (
             -[:90]% -> 14
                  )
        <[:210]O% 8
       >:[:150]% 6
        -[:210]% 5
                  (
       <:[:270,,,1]OH% 20
                  )
        -[:150]% 4
                  (
        <[:210,,,2]HO% 21
                  )
         -[:90]% 3
                  (
       <:[:150,,,2]HO% 22
                  )
         -[:30]% 2
                  (
            -[:330]O% 7
            -[:270]% -> 6
                  )
         <[:90]% 1
     -[:30,,,1]OH% 23
}",2018-10-18 12:05:23
276,Manzamine A,"\chemfig{
                HO% 28
    >:[:79.8,,2]% 10
          -[:30]% 9
         =^[:90]% 8
                   (
              -[:30]% 29
             =_[:90]N% 30
              -[:30]% 31
            =_[:330]% 32
             -[:270]% 33
            =^[:210]% 34
                       (
                 -[:282]\mcfbelow{N}{H}% 35
                 -[:354]% 36
                =^[:306]% 37
                   -[:6]% 38
                 =^[:66]% 39
                 -[:126]% 40
                =^[:186]% 41
                           (
                     -[:246]% -> 36
                           )
                 -[:138]% -> 33
                       )
             -[:150]% -> 29
                   )
         -[:150]% 7
          <[:90]% 6
         -[:150]% 5
         -[:210]N% 4
                   (
            -[:50.4]% 3
            -[:22.8]% 2
           -[:355.2]% 1
           -[:327.6]% 15
             -[:300]% 14
           =[:272.4]% 13
           -[:244.8]% 12
           -[:217.2]% 11
           -[:189.6]% -> 10
                   )
         -[:270]% 18
         >[:330]% 17
                   (
              -[:30]% -> 7
                   )
         -[:270]% 16
                   (
             -[:330]% -> 10
                   )
        <:[:198]N% 21
         -[:126]% 20
                   (
              <[:54]% 19
             -[:342]% -> 17
                   )
         -[:171]% 27
        =^[:216]% 26
         -[:261]% 25
         -[:306]% 24
         -[:351]% 23
          -[:36]% 22
                   (
              -[:81]\phantom{N}% -> 21
                   )
}",2018-10-18 12:05:09
275,Manzamine B,"\chemfig{
                 % 1
        -[:169.1]% 2
        -[:201.8]% 3
    -[:234.5,,,2]HN% 4
     >[:267.3,,2]% 5
          -[:300]% 6
                    (
            <[:332.7]% 7
              -[:5.5]% 8
             -[:38.2]% 9
             =[:70.9]% 10
            -[:103.6]% 11
            -[:136.4]% -> 1
                    )
          -[:240]% 12
          -[:300]N% 13
        -[:200.4]% 14
        -[:172.8]% 15
        -[:145.2]% 16
        -[:117.6]% 17
           -[:90]% 18
         =[:62.4]% 19
         -[:34.8]% 20
          -[:7.2]% 21
       >:[:339.6]% 22
                    (
              -[:240]% -> 5
                    )
                -% 23
                    (
              <[:120]O% 24
              -[:240]% -> 22
                    )
          -[:300]% 25
                    (
              -[:240]% 26
                        (
                 <:[:300]% 27
                  -[:240]% 28
                  -[:180]\phantom{N}% -> 13
                        )
              -[:180]% -> 6
                    )
          <[:350]% 29
          =_[:80]N% 30
           -[:20]% 31
         =_[:320]% 32
          -[:260]% 33
         =^[:200]% 34
                    (
              -[:140]% -> 29
                    )
      -[:272,,,2]HN% 35
       -[:344,,2]% 36
         =^[:296]% 37
          -[:356]% 38
          =^[:56]% 39
          -[:116]% 40
         =^[:176]% 41
                    (
              -[:128]% -> 33
                    )
                    (
              -[:236]% -> 36
                    )
}",2018-10-18 12:04:58
274,Marcasite,"\chemfig{
                     ^{\mcfminus}S% 1
               -[,,2]\mcfright{S}{^{\mcfminus}}% 2
    -[,2,,,draw=none]\mcfright{Fe}{^{2\mcfplus}}% 3
}",2018-10-18 12:04:47
273,MDMA,"\chemfig{
            % 1
      -[:90]% 2
               (
          -[:30]\mcfabove{N}{H}% 13
         -[:330]% 14
               )
     -[:150]% 3
     -[:210]% 4
    =^[:150]% 5
     -[:210]% 6
    =^[:270]% 7
               (
         -[:330]% 8
         =^[:30]% 9
          -[:90]% -> 4
               )
     -[:198]O% 10
     -[:126]% 11
      -[:54]O% 12
               (
         -[:342]% -> 6
               )
}",2018-10-18 12:04:35
272,Mecopar,"\chemfig{
            % 1
     -[:240]% 2
    =_[:300]% 3
               (
               -O% 9
         -[:300]% 10
                   (
                   -% 12
                       (
             -[:300,,,1]OH% 14
                       )
              =[:60]O% 13
                   )
         -[:240]% 11
               )
     -[:240]% 4
    =_[:180]% 5
     -[:120]% 6
               (
         -[:180]Cl% 8
               )
     =_[:60]% 7
               (
               -% -> 2
               )
}",2018-10-18 12:04:22
271,Mecoprop,"\chemfig{
            % 1
     -[:240]% 2
    =_[:300]% 3
               (
               -O% 9
         -[:300]% 10
                   (
                   -% 12
                       (
             -[:300,,,1]OH% 14
                       )
              =[:60]O% 13
                   )
         -[:240]% 11
               )
     -[:240]% 4
    =_[:180]% 5
     -[:120]% 6
               (
         -[:180]Cl% 8
               )
     =_[:60]% 7
               (
               -% -> 2
               )
}",2018-10-18 12:04:11
270,Melanin,"\chemfig{
              % 1
       -[:210]% 2
      =^[:150]% 3
       -[:210]% 4
      =^[:270]% 5
                 (
           -[:330]% 21
                     (
                -[:30]% 23
                         (
                   =[:330]O% 24
                         )
                -[:90]% -> 2
                     )
           =[:270]O% 22
                 )
       -[:210]% 6
    =_[:248.5]% 7
       -[:180]\mcfbelow{N}{H}% 8
     -[:111.5]% 9
      =_[:150]% 10
                 (
           -[:210]% 20
                 )
        -[:90]% 11
                 (
           =[:150]O% 12
                 )
        -[:30]% 13
                 (
            =[:90]O% 14
                 )
       -[:330]% 15
                 (
          =_[:270]% 16
                     (
               -[:210]% -> 9
                     )
           -[:330]% -> 6
                 )
        -[:30]% 17
                 (
           -[:330]% -> 4
                 )
     =_[:68.5]% 18
             -\mcfabove{N}{H}% 19
                 (
         -[:291.5]% -> 3
                 )
}",2018-10-18 12:04:00
269,Melatonin,"\chemfig{
            % 1
     -[:282]% 2
               (
         =[:222]O% 3
               )
     -[:342]\mcfbelow{N}{H}% 4
      -[:42]% 5
     -[:342]% 6
      -[:42]% 7
     =_[:96]% 8
      -[:24]\mcfabove{N}{H}% 9
     -[:312]% 10
    =^[:240]% 11
               (
         -[:168]% -> 7
               )
     -[:300]% 12
          =^% 13
               (
         -[:300]O% 16
               -% 17
               )
      -[:60]% 14
    =^[:120]% 15
               (
         -[:180]% -> 10
               )
}",2018-10-18 12:03:36
268,Melittin,"\chemfig{
               % 1
        -[:330]% 2
         -[:30]% 3
                  (
            <:[:90]% 4
                  )
        -[:330]% 5
                  (
        -[:270,,,1]NH% 197
         -[:210,,1]% 198
                      (
                -[:270]% 200
            -[:210,,,2]H_2N% 201
                      )
            =[:150]O% 199
                  )
         <[:30]% 6
                  (
             =[:90]O% 7
                  )
        -[:330]\mcfbelow{N}{H}% 8
         -[:30]% 9
        -[:330]% 10
                  (
            =[:270]O% 11
                  )
         -[:30]\mcfabove{N}{H}% 12
        -[:330]% 13
                  (
           <:[:270]% 14
                  )
         -[:30]% 15
                  (
             =[:90]O% 16
                  )
        -[:330]\mcfbelow{N}{H}% 17
         >[:30]% 18
                  (
             -[:90]% 19
                      (
                -[:150]% 21
                      )
             -[:30]% 20
                  )
        -[:330]% 22
                  (
            =[:270]O% 23
                  )
         -[:30]\mcfabove{N}{H}% 24
       >:[:330]% 25
                  (
            -[:270]% 26
            -[:330]% 27
                      (
                -[:270]% 29
                      )
             -[:30]% 28
                  )
         -[:30]% 30
                  (
             =[:90]O% 31
                  )
        -[:330]\mcfbelow{N}{H}% 32
         >[:30]% 33
                  (
             -[:90]% 34
            -[:150]% 35
             -[:90]% 36
            -[:150]% 37
         -[:90,,,1]NH_2% 38
                  )
        -[:330]% 39
                  (
            =[:270]O% 40
                  )
         -[:30]\mcfabove{N}{H}% 41
       >:[:330]% 42
                  (
            -[:270]% 43
                      (
                -[:210]% 45
                      )
            -[:330]% 44
                  )
         -[:30]% 46
                  (
             =[:90]O% 47
                  )
        -[:330]\mcfbelow{N}{H}% 48
         >[:30]% 49
                  (
             -[:90]% 50
             -[:30]% 51
                      (
                 -[:90]% 53
                      )
            -[:330]% 52
                  )
        -[:330]% 54
                  (
            =[:270]O% 55
                  )
         -[:30]\mcfabove{N}{H}% 56
       >:[:330]% 57
                  (
            -[:270]% 58
                      (
            -[:210,,,2]HO% 60
                      )
            <[:330]% 59
                  )
         -[:30]% 61
                  (
             =[:90]O% 62
                  )
        -[:330]\mcfbelow{N}{H}% 63
         >[:30]% 64
                  (
             -[:90]% 65
                      (
            -[:150,,,2]HO% 67
                      )
            <:[:30]% 66
                  )
        -[:330]% 68
                  (
            =[:270]O% 69
                  )
         -[:30]\mcfabove{N}{H}% 70
        -[:330]% 71
         -[:30]% 72
                  (
             =[:90]O% 73
                  )
        -[:330]\mcfbelow{N}{H}% 74
         >[:30]% 75
                  (
             -[:90]% 76
             -[:30]% 77
                      (
                 -[:90]% 79
                      )
            -[:330]% 78
                  )
        -[:330]% 80
                  (
             =[:30]O% 81
                  )
        -[:270]N% 82
        -[:216]% 83
        -[:288]% 84
              -% 85
         -[:72]% 86
                  (
            -[:144]\phantom{N}% -> 82
                  )
        <:[:18]% 87
                  (
             =[:78]O% 88
                  )
        -[:318]\mcfbelow{N}{H}% 89
         -[:18]% 90
                  (
             <[:78]% 91
                  )
        -[:318]% 92
                  (
            =[:258]O% 93
                  )
         -[:18]\mcfabove{N}{H}% 94
       >:[:318]% 95
                  (
            -[:258]% 96
            -[:318]% 97
                      (
                -[:258]% 99
                      )
             -[:18]% 98
                  )
         -[:18]% 100
                  (
             =[:78]O% 101
                  )
        -[:318]\mcfbelow{N}{H}% 102
         >[:18]% 103
                  (
             -[:78]% 104
                      (
                -[:138]% 106
                 -[:78]% 107
                      )
            <:[:18]% 105
                  )
        -[:318]% 108
                  (
            =[:258]O% 109
                  )
         -[:18]\mcfabove{N}{H}% 110
       >:[:318]% 111
                  (
            -[:258]% 112
        -[:198,,,2]HO% 113
                  )
         -[:18]% 114
                  (
             =[:78]O% 115
                  )
        -[:318]\mcfbelow{N}{H}% 116
        >:[:18]% 117
                  (
            -[:318]% 118
            -[:258]% 119
           =^[:204]% 120
        -[:276,,,2]HN% 121
         -[:348,,2]% 122
           =^[:300]% 123
                  -% 124
            =^[:60]% 125
            -[:120]% 126
           =^[:180]% 127
                      (
                -[:132]% -> 119
                      )
            -[:240]% -> 122
                  )
         -[:78]% 128
                  (
             =[:18]O% 129
                  )
    -[:138,,,2]HN% 130
     >:[:78,,2]% 131
                  (
             -[:18]% 132
                      (
                 -[:78]% 134
                 -[:18]% 135
                      )
           <:[:318]% 133
                  )
        -[:138]% 136
                  (
            =[:198]O% 137
                  )
     -[:78,,,1]NH% 138
     >[:138,,1]% 139
                  (
            -[:198]% 140
            -[:138]% 141
            -[:198]% 142
            -[:138]% 143
        -[:198,,,2]H_2N% 144
                  )
         -[:78]% 145
                  (
             =[:18]O% 146
                  )
    -[:138,,,2]HN% 147
     >:[:78,,2]% 148
                  (
             -[:18]% 149
             -[:78]% 150
             -[:18]% 151
         -[:78,,,2]HN% 152
          -[:18,,2]% 153
                      (
             -[:78,,,1]NH_2% 155
                      )
        =[:318,,,1]NH% 154
                  )
        -[:138]% 156
                  (
            =[:198]O% 157
                  )
     -[:78,,,1]NH% 158
     >[:138,,1]% 159
                  (
            -[:198]% 160
            -[:138]% 161
            -[:198]% 162
            -[:138]% 163
        -[:198,,,2]H_2N% 164
                  )
         -[:78]% 165
                  (
             =[:18]O% 166
                  )
    -[:138,,,2]HN% 167
     >:[:78,,2]% 168
                  (
             -[:18]% 169
             -[:78]% 170
             -[:18]% 171
         -[:78,,,2]HN% 172
          -[:18,,2]% 173
                      (
             -[:78,,,1]NH_2% 175
                      )
        =[:318,,,1]NH% 174
                  )
        -[:138]% 176
                  (
            =[:198]O% 177
                  )
     -[:78,,,1]NH% 178
     >[:138,,1]% 179
                  (
            -[:198]% 180
            -[:138]% 181
            -[:198]% 182
                      (
            -[:138,,,2]H_2N% 184
                      )
            =[:258]O% 183
                  )
         -[:78]% 185
                  (
             =[:18]O% 186
                  )
    -[:138,,,2]HN% 187
     >:[:78,,2]% 188
                  (
            -[:138]% 194
                      (
             -[:78,,,1]NH_2% 196
                      )
            =[:198]O% 195
                  )
         -[:18]% 189
         -[:78]% 190
         -[:18]% 191
                  (
            =[:318]O% 192
                  )
     -[:78,,,1]NH_2% 193
}",2018-10-18 12:03:24
267,Menadione,"\chemfig{
            % 1
           -% 2
    =^[:300]% 3
           -% 4
               (
         =[:300]O% 5
               )
      -[:60]% 6
          =^% 7
      -[:60]% 8
    =^[:120]% 9
     -[:180]% 10
    =^[:240]% 11
               (
         -[:300]% -> 6
               )
     -[:180]% 12
               (
         -[:240]% -> 2
               )
     =[:120]O% 13
}",2018-10-18 12:03:13
266,6-Mercaptopurine,"\chemfig{
            S% 7
     =[:120]% 6
     -[:180]% 4
    =^[:120]% 3
               (
         -[:192]N% 2
        =^[:264]% 1
         -[:336]\mcfbelow{N}{H}% 5
          -[:48]% -> 4
               )
      -[:60]\mcfabove{N}{H}% 10
           -% 9
    =_[:300]N% 8
               (
         -[:240]% -> 6
               )
}",2018-10-18 12:03:04
